SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
70112608,70112608,Groundwater,Bore or Well,AWRC,Yandanooka - 786,786,20034328 [WIN_ID]; 2039-3-NW-0063 [AQWAB]; 70112608 [SITE_REF],,50,363909.99,6752591.47,-29.348454791,115.598116474,GDA2020
70112609,70112609,Groundwater,Bore or Well,AWRC,Dudawa - 782,782,20034330 [WIN_ID]; 2039-3-SE-0002 [AQWAB]; 70112609 [SITE_REF],,50,367524.99,6744452.47,-29.422278059,115.634365744,GDA2020
70112610,70112610,Groundwater,Bore or Well,AWRC,Arrino - 83,83,20034332 [WIN_ID]; 2039-3-SE-0004 [AQWAB]; 70112610 [SITE_REF],,50,367811.00,6740756.47,-29.455656570,115.636867876,GDA2020
70112611,70112611,Groundwater,Bore or Well,AWRC,Arrino - 87,87,20034334 [WIN_ID]; 2039-3-SE-0006 [AQWAB]; 70112611 [SITE_REF],,50,367817.01,6738514.47,-29.475886234,115.636659224,GDA2020
70112612,70112612,Groundwater,Bore or Well,AWRC,Dudawa - 783,783,20034350 [WIN_ID]; 2039-3-SE-0022 [AQWAB]; 70112612 [SITE_REF],,50,366925.99,6746857.47,-29.400514729,115.628483728,GDA2020
70112613,70112613,Groundwater,Bore or Well,AWRC,Dudawa - 796,796,20034351 [WIN_ID]; 2039-3-SE-0023 [AQWAB]; 70112613 [SITE_REF],,50,367986.99,6748879.47,-29.382382520,115.639659103,GDA2020
70112614,70112614,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034354 [WIN_ID]; 2039-3-SW-0001 [AQWAB]; 70112614 [SITE_REF],,50,357311.01,6748389.49,-29.385635715,115.529612738,GDA2020
70112615,70112615,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034355 [WIN_ID]; 2039-3-SW-0002 [AQWAB]; 70112615 [SITE_REF],,50,357934.01,6745953.48,-29.407685173,115.535716046,GDA2020
70112616,70112616,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034356 [WIN_ID]; 2039-3-SW-0003 [AQWAB]; 70112616 [SITE_REF],,50,363674.99,6748677.47,-29.383744404,115.595211575,GDA2020
70112617,70112617,Groundwater,Bore or Well,AWRC,Arrino - 819,819,20034358 [WIN_ID]; 2039-3-SW-0005 [AQWAB]; 70112617 [SITE_REF],,50,364083.00,6745862.47,-29.409187627,115.599066737,GDA2020
70112618,70112618,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034359 [WIN_ID]; 2039-3-SW-0006 [AQWAB]; 70112618 [SITE_REF],,50,365309.00,6744896.47,-29.418035833,115.611581861,GDA2020
70112619,70112619,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034360 [WIN_ID]; 2039-3-SW-0007 [AQWAB]; 70112619 [SITE_REF],,50,365778.00,6744327.47,-29.423220073,115.616345653,GDA2020
70112620,70112620,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034362 [WIN_ID]; 2039-3-SW-0009 [AQWAB]; 70112620 [SITE_REF],,50,361730.01,6744144.47,-29.424431274,115.574603643,GDA2020
70112621,70112621,Groundwater,Bore or Well,AWRC,Arrino - No 8,No 8,20034363 [WIN_ID]; 2039-3-SW-0010 [AQWAB]; 70112621 [SITE_REF],,50,362466.00,6744350.47,-29.422653595,115.582214766,GDA2020
70112622,70112622,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034364 [WIN_ID]; 2039-3-SW-0011 [AQWAB]; 70112622 [SITE_REF],,50,358907.02,6742110.48,-29.442468364,115.545248178,GDA2020
70112623,70112623,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034365 [WIN_ID]; 2039-3-SW-0012 [AQWAB]; 70112623 [SITE_REF],,50,359437.04,6738613.49,-29.474079395,115.550262851,GDA2020
70112624,70112624,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034366 [WIN_ID]; 2039-3-SW-0013 [AQWAB]; 70112624 [SITE_REF],,50,362384.01,6742218.47,-29.441880794,115.581102306,GDA2020
70112625,70112625,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034367 [WIN_ID]; 2039-3-SW-0014 [AQWAB]; 70112625 [SITE_REF],,50,365241.01,6741943.47,-29.444672601,115.610518463,GDA2020
70112626,70112626,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034368 [WIN_ID]; 2039-3-SW-0015 [AQWAB]; 70112626 [SITE_REF],,50,364670.01,6740924.47,-29.453805166,115.604506632,GDA2020
70112627,70112627,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034369 [WIN_ID]; 2039-3-SW-0016 [AQWAB]; 70112627 [SITE_REF],,50,364788.99,6746907.47,-29.399835150,115.606470465,GDA2020
70112628,70112628,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034370 [WIN_ID]; 2039-3-SW-0017 [AQWAB]; 70112628 [SITE_REF],,50,364755.00,6744316.47,-29.423209380,115.605801101,GDA2020
70112629,70112629,Groundwater,Bore or Well,AWRC,Arrino - 824,824,20034371 [WIN_ID]; 2039-3-SW-0018 [AQWAB]; 70112629 [SITE_REF],,50,355358.04,6740980.49,-29.452258752,115.508517148,GDA2020
70112630,70112630,Groundwater,Bore or Well,AWRC,Arrino - 825,825,20034372 [WIN_ID]; 2039-3-SW-0019 [AQWAB]; 70112630 [SITE_REF],,50,355429.04,6740992.49,-29.452158685,115.509250641,GDA2020
70112631,70112631,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034373 [WIN_ID]; 2039-3-SW-0020 [AQWAB]; 70112631 [SITE_REF],,50,358274.03,6741408.48,-29.448730624,115.538632644,GDA2020
70112632,70112632,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034374 [WIN_ID]; 2039-3-SW-0021 [AQWAB]; 70112632 [SITE_REF],,50,359461.05,6736582.49,-29.492406621,115.550249586,GDA2020
70112633,70112633,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR5,AR5,20034376 [WIN_ID]; 2039-3-SW-0023 [AQWAB]; 70112633 [SITE_REF],,50,362422.01,6743489.47,-29.430417237,115.581653391,GDA2020
70112634,70112634,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR2,AR2,20034377 [WIN_ID]; 2039-3-SW-0024 [AQWAB]; 70112634 [SITE_REF],,50,359207.02,6742470.48,-29.439254042,115.548386717,GDA2020
70112635,70112635,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR3,AR3,20034380 [WIN_ID]; 2039-3-SW-0027 [AQWAB]; 70112635 [SITE_REF],,50,360480.03,6739525.48,-29.465967684,115.561133440,GDA2020
70112636,70112636,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR1,AR1,20034384 [WIN_ID]; 2039-3-SW-0031 [AQWAB]; 70112636 [SITE_REF],,50,356650.04,6740425.49,-29.457414713,115.521763349,GDA2020
70112637,70112637,Groundwater,Bore or Well,AWRC,Arrino - 249,249,20034389 [WIN_ID]; 2039-3-SW-0036 [AQWAB]; 70112637 [SITE_REF],,50,354835.02,6748486.49,-29.384476667,115.504118002,GDA2020
70112638,70112638,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034390 [WIN_ID]; 2039-3-SW-0037 [AQWAB]; 70112638 [SITE_REF],,50,356227.01,6747804.49,-29.390790156,115.518368923,GDA2020
70112639,70112639,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034391 [WIN_ID]; 2039-3-SW-0038 [AQWAB]; 70112639 [SITE_REF],,50,361225.03,6738125.48,-29.478682025,115.568637202,GDA2020
70112640,70112640,Groundwater,Bore or Well,AWRC,Arrino - 827,827,20034392 [WIN_ID]; 2039-3-SW-0039 [AQWAB]; 70112640 [SITE_REF],,50,364351.02,6739428.47,-29.467268510,115.601032810,GDA2020
70112641,70112641,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034395 [WIN_ID]; 2039-3-SW-0042 [AQWAB]; 70112641 [SITE_REF],,50,355911.04,6740969.48,-29.452421755,115.514216370,GDA2020
70112642,70112642,Groundwater,Bore or Well,AWRC,Arrino - 229,229,20034408 [WIN_ID]; 2039-3-SW-0055 [AQWAB]; 70112642 [SITE_REF],,50,365098.02,6736627.48,-29.492621650,115.608389661,GDA2020
70112643,70112643,Groundwater,Bore or Well,AWRC,Arrino - 233,233,20034410 [WIN_ID]; 2039-3-SW-0057 [AQWAB]; 70112643 [SITE_REF],,50,362262.01,6741760.47,-29.445999728,115.579787221,GDA2020
70112644,70112644,Groundwater,Bore or Well,AWRC,Arrino - 823,823,20034415 [WIN_ID]; 2039-3-SW-0062 [AQWAB]; 70112644 [SITE_REF],,50,362734.01,6742825.47,-29.436442469,115.584786034,GDA2020
70112645,70112645,Groundwater,Bore or Well,AWRC,Dudawa - 784,784,20034416 [WIN_ID]; 2039-3-SW-0063 [AQWAB]; 70112645 [SITE_REF],,50,366216.99,6749048.47,-29.380670338,115.621444851,GDA2020
70112694,70112694,Groundwater,Bore or Well,AWRC,Mount Budd - Bore,Bore,20034480 [WIN_ID]; 2039-4-SE-0019 [AQWAB]; 70112694 [SITE_REF],,50,366977.99,6768077.45,-29.209052971,115.631576002,GDA2020
70112695,70112695,Groundwater,Bore or Well,AWRC,Mount Budd - Bore,Bore,20034481 [WIN_ID]; 2039-4-SE-0020 [AQWAB]; 70112695 [SITE_REF],,50,369970.99,6767180.45,-29.217458074,115.662253414,GDA2020
70112697,70112697,Groundwater,Bore or Well,AWRC,Mount Budd - Bore,Bore,20034487 [WIN_ID]; 2039-4-SE-0026 [AQWAB]; 70112697 [SITE_REF],,50,367432.99,6765577.45,-29.231658519,115.635956727,GDA2020
70112698,70112698,Groundwater,Bore or Well,AWRC,Mount Budd - 160,160,20034489 [WIN_ID]; 2039-4-SE-0028 [AQWAB]; 70112698 [SITE_REF],,50,369147.99,6765440.45,-29.233073472,115.653582906,GDA2020
70112699,70112699,Groundwater,Bore or Well,AWRC,Mount Budd - Bore,Bore,20034490 [WIN_ID]; 2039-4-SE-0029 [AQWAB]; 70112699 [SITE_REF],,50,369420.99,6765671.45,-29.231017365,115.656418547,GDA2020
70112704,70112704,Groundwater,Bore or Well,AWRC,Mount Budd - Bore,Bore,20034502 [WIN_ID]; 2039-4-SE-0041 [AQWAB]; 70112704 [SITE_REF],,50,367702.99,6763759.45,-29.248090789,115.638517128,GDA2020
70112705,70112705,Groundwater,Bore or Well,AWRC,Mount Budd - (Field No 194),(Field No 194),20034503 [WIN_ID]; 2039-4-SE-0042 [AQWAB]; 70112705 [SITE_REF],,50,369743.99,6764233.45,-29.244026031,115.659572219,GDA2020
70112718,70112718,Groundwater,Bore or Well,AWRC,Ikewa - 138,138,20034520 [WIN_ID]; 2039-4-SW-0010 [AQWAB]; 70112718 [SITE_REF],,50,362002.99,6768308.47,-29.206435500,115.580438701,GDA2020
70112719,70112719,Groundwater,Bore or Well,AWRC,Ikewa - 139,139,20034521 [WIN_ID]; 2039-4-SW-0011 [AQWAB]; 70112719 [SITE_REF],,50,361903.99,6768104.47,-29.208265365,115.579395171,GDA2020
70112720,70112720,Groundwater,Bore or Well,AWRC,Ikewa - 141,141,20034522 [WIN_ID]; 2039-4-SW-0012 [AQWAB]; 70112720 [SITE_REF],,50,362545.99,6768094.46,-29.208425550,115.585996567,GDA2020
70112721,70112721,Groundwater,Bore or Well,AWRC,Mount Budd - 146,146,20034523 [WIN_ID]; 2039-4-SW-0013 [AQWAB]; 70112721 [SITE_REF],,50,363906.99,6767778.46,-29.211424032,115.599955068,GDA2020
70112722,70112722,Groundwater,Bore or Well,AWRC,Mount Budd - 707,707,20034524 [WIN_ID]; 2039-4-SW-0014 [AQWAB]; 70112722 [SITE_REF],,50,365860.99,6766307.46,-29.224905761,115.619873900,GDA2020
70112723,70112723,Groundwater,Bore or Well,AWRC,Yandanooka - 125,125,20034525 [WIN_ID]; 2039-4-SW-0015 [AQWAB]; 70112723 [SITE_REF],,50,358772.99,6764104.48,-29.244010537,115.546685259,GDA2020
70112724,70112724,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034526 [WIN_ID]; 2039-4-SW-0016 [AQWAB]; 70112724 [SITE_REF],,50,359643.99,6763661.47,-29.248104738,115.555589887,GDA2020
70112725,70112725,Groundwater,Bore or Well,AWRC,Yandanooka - 136,136,20034527 [WIN_ID]; 2039-4-SW-0017 [AQWAB]; 70112725 [SITE_REF],,50,360301.99,6763846.47,-29.246508512,115.562382962,GDA2020
70112726,70112726,Groundwater,Bore or Well,AWRC,Ikewa - Bore,Bore,20034529 [WIN_ID]; 2039-4-SW-0019 [AQWAB]; 70112726 [SITE_REF],,50,362507.99,6766427.47,-29.223462622,115.585399133,GDA2020
70112727,70112727,Groundwater,Bore or Well,AWRC,Ikewa - Bore,Bore,20034530 [WIN_ID]; 2039-4-SW-0020 [AQWAB]; 70112727 [SITE_REF],,50,362652.99,6765969.46,-29.227610883,115.586833866,GDA2020
70112728,70112728,Groundwater,Bore or Well,AWRC,Ikewa - 134,134,20034532 [WIN_ID]; 2039-4-SW-0022 [AQWAB]; 70112728 [SITE_REF],,50,362671.99,6765148.46,-29.235020751,115.586927587,GDA2020
70112729,70112729,Groundwater,Bore or Well,AWRC,Ikewa - 133,133,20034533 [WIN_ID]; 2039-4-SW-0023 [AQWAB]; 70112729 [SITE_REF],,50,362932.99,6764410.46,-29.241708002,115.589521239,GDA2020
70112730,70112730,Groundwater,Bore or Well,AWRC,Ikewa - Bore,Bore,20034534 [WIN_ID]; 2039-4-SW-0024 [AQWAB]; 70112730 [SITE_REF],,50,363927.99,6766016.46,-29.227324761,115.599954870,GDA2020
70112731,70112731,Groundwater,Bore or Well,AWRC,Mount Budd - 145,145,20034535 [WIN_ID]; 2039-4-SW-0025 [AQWAB]; 70112731 [SITE_REF],,50,364185.99,6765335.46,-29.233497161,115.602525337,GDA2020
70112732,70112732,Groundwater,Bore or Well,AWRC,Ikewa - Bore,Bore,20034536 [WIN_ID]; 2039-4-SW-0026 [AQWAB]; 70112732 [SITE_REF],,50,364068.99,6764633.46,-29.239818687,115.601235632,GDA2020
70112733,70112733,Groundwater,Bore or Well,AWRC,Mount Budd - 144,144,20034537 [WIN_ID]; 2039-4-SW-0027 [AQWAB]; 70112733 [SITE_REF],,50,364243.99,6763693.46,-29.248319081,115.602920774,GDA2020
70112734,70112734,Groundwater,Bore or Well,AWRC,Mount Budd - 148,148,20034538 [WIN_ID]; 2039-4-SW-0028 [AQWAB]; 70112734 [SITE_REF],,50,365801.99,6768355.46,-29.206420293,115.619514770,GDA2020
70112735,70112735,Groundwater,Bore or Well,AWRC,Ikewa - Bore,Bore,20034539 [WIN_ID]; 2039-4-SW-0029 [AQWAB]; 70112735 [SITE_REF],,50,356655.99,6765584.48,-29.230418475,115.525097412,GDA2020
70112736,70112736,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034540 [WIN_ID]; 2039-4-SW-0030 [AQWAB]; 70112736 [SITE_REF],,50,357929.99,6765188.48,-29.234135350,115.538151585,GDA2020
70112737,70112737,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034541 [WIN_ID]; 2039-4-SW-0031 [AQWAB]; 70112737 [SITE_REF],,50,357522.99,6764517.48,-29.240143747,115.533878573,GDA2020
70112739,70112739,Groundwater,Bore or Well,AWRC,Yandanooka - 128,128,20034550 [WIN_ID]; 2039-4-SW-0040 [AQWAB]; 70112739 [SITE_REF],,50,356875.99,6764900.48,-29.236614913,115.527272090,GDA2020
70112740,70112740,Groundwater,Bore or Well,AWRC,Yandanooka - 127,127,20034551 [WIN_ID]; 2039-4-SW-0041 [AQWAB]; 70112740 [SITE_REF],,50,356621.99,6764779.48,-29.237677853,115.524643528,GDA2020
70112741,70112741,Groundwater,Bore or Well,AWRC,Ikewa - 140,140,20034554 [WIN_ID]; 2039-4-SW-0044 [AQWAB]; 70112741 [SITE_REF],,50,360312.99,6765774.47,-29.229113778,115.562739194,GDA2020
70112742,70112742,Groundwater,Bore or Well,AWRC,Mount Budd - 137,137,20034555 [WIN_ID]; 2039-4-SW-0045 [AQWAB]; 70112742 [SITE_REF],,50,365989.99,6768550.46,-29.204680732,115.621471795,GDA2020
70113400,70113400,Groundwater,Sampling location,AWRC,Mooriary - Bore,Bore,1939-1-SW-0022 [AQWAB]; 20008009 [WIN_ID]; 70113400 [SITE_REF],,50,340057.01,6765788.49,-29.226585936,115.354391009,GDA2020
70113401,70113401,Groundwater,Sampling location,AWRC,Bundanoon - Bore,Bore,1939-2-NE-0004 [AQWAB]; 20008031 [WIN_ID]; 70113401 [SITE_REF],,50,353822.00,6761701.49,-29.265128147,115.495433402,GDA2020
70113418,70113418,Groundwater,Sampling location,AWRC,Kadathinni - No 9,No 9,20033584 [WIN_ID]; 2038-4-NE-0047 [AQWAB]; 70113418 [SITE_REF],,50,369187.01,6728603.48,-29.565454675,115.649599119,GDA2020
70113419,70113419,Groundwater,Sampling location,AWRC,Kadathinni - 858,858,20033608 [WIN_ID]; 2038-4-NE-0071 [AQWAB]; 70113419 [SITE_REF],,50,369443.01,6728095.48,-29.570065044,115.652180365,GDA2020
70113420,70113420,Groundwater,Sampling location,AWRC,Arrino - No 6,No 6,20033618 [WIN_ID]; 2038-4-NW-0003 [AQWAB]; 70113420 [SITE_REF],,50,364975.03,6732408.49,-29.530674637,115.606599872,GDA2020
70113422,70113422,Groundwater,Sampling location,AWRC,Yandanooka - Bore,Bore,20034271 [WIN_ID]; 2039-3-NW-0006 [AQWAB]; 70113422 [SITE_REF],,50,362437.00,6762862.47,-29.255621461,115.584226175,GDA2020
70113423,70113423,Groundwater,Sampling location,AWRC,Arrino - 724,724,20034327 [WIN_ID]; 2039-3-NW-0062 [AQWAB]; 70113423 [SITE_REF],,50,360091.00,6750672.48,-29.365350022,115.558542859,GDA2020
70113424,70113424,Groundwater,Sampling location,AWRC,Dudawa - Bore,Bore,20034331 [WIN_ID]; 2039-3-SE-0003 [AQWAB]; 70113424 [SITE_REF],,50,367300.99,6744276.47,-29.423842384,115.632035884,GDA2020
70113425,70113425,Groundwater,Sampling location,AWRC,Dudawa - 814,814,20034344 [WIN_ID]; 2039-3-SE-0016 [AQWAB]; 70113425 [SITE_REF],,50,368003.00,6742562.47,-29.439381639,115.639064746,GDA2020
70113426,70113426,Groundwater,Sampling location,AWRC,Arrino - 821,821,20034414 [WIN_ID]; 2039-3-SW-0061 [AQWAB]; 70113426 [SITE_REF],,50,363269.00,6746230.47,-29.405778814,115.590724540,GDA2020
70113450,70113450,Groundwater,Sampling location,AWRC,Bundanoon - 112,112,1939-1-SE-0055 [AQWAB]; 20007982 [WIN_ID]; 70113450 [SITE_REF],,50,350769.00,6767452.48,-29.212883002,115.464793701,GDA2020
70113463,70113463,Groundwater,Sampling location,AWRC,Arrino - 255 Spring,255 Spring,20034339 [WIN_ID]; 2039-3-SE-0011 [AQWAB]; 70113463 [SITE_REF],,50,367277.00,6741199.47,-29.451602977,115.631416239,GDA2020
70113464,70113464,Groundwater,Sampling location,AWRC,Arrino - Bore,Bore,20034361 [WIN_ID]; 2039-3-SW-0008 [AQWAB]; 70113464 [SITE_REF],,50,361182.01,6744247.47,-29.423441371,115.568968924,GDA2020
70113465,70113465,Groundwater,Sampling location,AWRC,Arrino - Danthaturra Spring,Danthaturra Spring,20034375 [WIN_ID]; 2039-3-SW-0022 [AQWAB]; 70113465 [SITE_REF],,50,356652.04,6739690.49,-29.464046337,115.521687833,GDA2020
70113466,70113466,Groundwater,Sampling location,AWRC,Arrino - 226,226,20034413 [WIN_ID]; 2039-3-SW-0060 [AQWAB]; 70113466 [SITE_REF],,50,361403.01,6744548.47,-29.420750035,115.571284544,GDA2020
70113909,70113909,Groundwater,Unknown,AWRC,Arrowsmith East - Eneabba No1,Eneabba No1,1938-1-NW-0009 [AQWAB]; 20007647 [WIN_ID]; 70113909 [SITE_REF],,50,338633.08,6723827.49,-29.604959839,115.333579091,GDA2020
70113910,70113910,Groundwater,Unknown,AWRC,Arrowsmith East - Eneabba No2,Eneabba No2,1938-1-NW-0010 [AQWAB]; 20007648 [WIN_ID]; 70113910 [SITE_REF],,50,339282.08,6723781.49,-29.605458802,115.340272113,GDA2020
70113911,70113911,Groundwater,Unknown,AWRC,Arrowsmith East - Bore,Bore,1938-1-NW-0011 [AQWAB]; 20007649 [WIN_ID]; 70113911 [SITE_REF],,50,341876.09,6729475.50,-29.554422610,115.367878024,GDA2020
70113912,70113912,Groundwater,Unknown,AWRC,Arrowsmith East - Bore,Bore,1938-1-NW-0014 [AQWAB]; 20007652 [WIN_ID]; 70113912 [SITE_REF],,50,333210.07,6735077.49,-29.502757196,115.279317668,GDA2020
70113913,70113913,Groundwater,Unknown,AWRC,Kadathinni - Donkey Creek No1,Donkey Creek No1,1938-1-SE-0009 [AQWAB]; 20007661 [WIN_ID]; 70113913 [SITE_REF],,50,348797.07,6719947.48,-29.641240799,115.437968178,GDA2020
70113918,70113918,Groundwater,Unknown,AWRC,Mingenew - Army D5,Army D5,1939-1-SE-0016 [AQWAB]; 20007947 [WIN_ID]; 70113918 [SITE_REF],,50,349082.01,6768888.48,-29.199726695,115.447639385,GDA2020
70113919,70113919,Groundwater,Unknown,AWRC,Bundanoon - Army D12,Army D12,1939-1-SE-0018 [AQWAB]; 20007949 [WIN_ID]; 70113919 [SITE_REF],,50,350027.00,6768245.48,-29.205640460,115.457269903,GDA2020
70113920,70113920,Groundwater,Unknown,AWRC,Bundanoon - Bore,Bore,1939-1-SE-0022 [AQWAB]; 20007952 [WIN_ID]; 70113920 [SITE_REF],,50,352568.00,6765889.48,-29.227196208,115.483087601,GDA2020
70113922,70113922,Groundwater,Unknown,AWRC,Mingenew - Mingenew No1,Mingenew No1,1939-1-SE-0047 [AQWAB]; 20007976 [WIN_ID]; 70113922 [SITE_REF],,50,348501.01,6768871.48,-29.199810625,115.441662648,GDA2020
70113923,70113923,Groundwater,Unknown,AWRC,Yandanooka - House (2) 123,House (2) 123,1939-1-SE-0050 [AQWAB]; 20007977 [WIN_ID]; 70113923 [SITE_REF],,50,354252.00,6763864.48,-29.245662220,115.500142772,GDA2020
70113924,70113924,Groundwater,Unknown,AWRC,Yandanooka - House (1) 122,House (1) 122,1939-1-SE-0051 [AQWAB]; 20007978 [WIN_ID]; 70113924 [SITE_REF],,50,353961.00,6763695.48,-29.247153398,115.497126728,GDA2020
70113925,70113925,Groundwater,Unknown,AWRC,Bundanoon - 115,115,1939-1-SE-0052 [AQWAB]; 20007979 [WIN_ID]; 70113925 [SITE_REF],,50,350505.00,6767051.49,-29.216469801,115.462024576,GDA2020
70113926,70113926,Groundwater,Unknown,AWRC,Bundanoon - 114,114,1939-1-SE-0053 [AQWAB]; 20007980 [WIN_ID]; 70113926 [SITE_REF],,50,351012.00,6767314.48,-29.214156751,115.467274273,GDA2020
70113927,70113927,Groundwater,Unknown,AWRC,Bundanoon - 109,109,1939-1-SE-0057 [AQWAB]; 20007984 [WIN_ID]; 70113927 [SITE_REF],,50,351702.00,6765314.49,-29.232282746,115.474103086,GDA2020
70113931,70113931,Groundwater,Unknown,AWRC,Mooriary - Army D6,Army D6,1939-1-SW-0015 [AQWAB]; 20008002 [WIN_ID]; 70113931 [SITE_REF],,50,331727.00,6766351.49,-29.220425206,115.268802967,GDA2020
70113932,70113932,Groundwater,Unknown,AWRC,Mooriary - Army D8,Army D8,1939-1-SW-0021 [AQWAB]; 20008008 [WIN_ID]; 70113932 [SITE_REF],,50,336385.01,6767017.49,-29.215028147,115.316805543,GDA2020
70113934,70113934,Groundwater,Unknown,AWRC,Mooriary - 80,80,1939-1-SW-0035 [AQWAB]; 20008022 [WIN_ID]; 70113934 [SITE_REF],,50,331281.00,6766737.49,-29.216883459,115.264274963,GDA2020
70113935,70113935,Groundwater,Unknown,AWRC,Mooriary - No1 Near House,No1 Near House,1939-1-SW-0039 [AQWAB]; 20008026 [WIN_ID]; 70113935 [SITE_REF],,50,332256.00,6766179.49,-29.222047219,115.274217267,GDA2020
70113936,70113936,Groundwater,Unknown,AWRC,East Mooriarly Gully - No2,No2,1939-1-SW-0040 [AQWAB]; 20008027 [WIN_ID]; 70113936 [SITE_REF],,50,332725.00,6765836.49,-29.225203764,115.278988880,GDA2020
70113937,70113937,Groundwater,Unknown,AWRC,Mooriary - Brancos,Brancos,1939-2-NE-0002 [AQWAB]; 20008029 [WIN_ID]; 70113937 [SITE_REF],,50,348382.00,6762777.49,-29.254778220,115.439605404,GDA2020
70113938,70113938,Groundwater,Unknown,AWRC,Bundanoon - Yandi,Yandi,1939-2-NE-0003 [AQWAB]; 20008030 [WIN_ID]; 70113938 [SITE_REF],,50,351392.99,6762937.49,-29.253692729,115.470605663,GDA2020
70113939,70113939,Groundwater,Unknown,AWRC,Bundanoon - Bore,Bore,1939-2-NE-0008 [AQWAB]; 20008035 [WIN_ID]; 70113939 [SITE_REF],,50,350539.00,6759830.49,-29.281624299,115.461399554,GDA2020
70113940,70113940,Groundwater,Unknown,AWRC,Bundanoon - Bindaleer,Bindaleer,1939-2-NE-0014 [AQWAB]; 20008041 [WIN_ID]; 70113940 [SITE_REF],,50,350755.01,6753283.50,-29.340718730,115.462737430,GDA2020
70113941,70113941,Groundwater,Unknown,AWRC,Arrowsmith East - Bore,Bore,1939-2-SE-0003 [AQWAB]; 20008050 [WIN_ID]; 70113941 [SITE_REF],,50,351180.03,6747764.50,-29.390562802,115.466367788,GDA2020
70113942,70113942,Groundwater,Unknown,AWRC,Arrowsmith - A 1,A 1,1939-2-SE-0017 [AQWAB]; 20008064 [WIN_ID]; 70113942 [SITE_REF],,50,353373.06,6739377.49,-29.466490406,115.487840257,GDA2020
70113943,70113943,Groundwater,Unknown,AWRC,Arrowsmith - A 2,A 2,1939-2-SE-0018 [AQWAB]; 20008065 [WIN_ID]; 70113943 [SITE_REF],,50,353373.06,6739377.49,-29.466490406,115.487840257,GDA2020
70113944,70113944,Groundwater,Unknown,AWRC,Arrowsmith - A 3,A 3,1939-2-SE-0019 [AQWAB]; 20008066 [WIN_ID]; 70113944 [SITE_REF],,50,353373.06,6739377.49,-29.466490406,115.487840257,GDA2020
70113945,70113945,Groundwater,Unknown,AWRC,Arrowsmith - A 4,A 4,1939-2-SE-0020 [AQWAB]; 20008067 [WIN_ID]; 70113945 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113946,70113946,Groundwater,Unknown,AWRC,Arrowsmith - A 5,A 5,1939-2-SE-0021 [AQWAB]; 20008068 [WIN_ID]; 70113946 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113947,70113947,Groundwater,Unknown,AWRC,Arrowsmith - A 6,A 6,1939-2-SE-0022 [AQWAB]; 20008069 [WIN_ID]; 70113947 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113948,70113948,Groundwater,Unknown,AWRC,Arrowsmith - A 7,A 7,1939-2-SE-0023 [AQWAB]; 20008070 [WIN_ID]; 70113948 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
70113949,70113949,Groundwater,Unknown,AWRC,Arrowsmith - A 8,A 8,1939-2-SE-0024 [AQWAB]; 20008071 [WIN_ID]; 70113949 [SITE_REF],,50,353375.06,6739377.49,-29.466490640,115.487860877,GDA2020
